time,ax,ay,az
1.031879457E2,2.671356201E-1,7.706481934E0,1.360870361E0
1.031904482E2,2.575683594E-1,7.660995483E0,1.356079102E0
1.031929506E2,2.647399902E-1,7.596343994E0,1.334533691E0
1.031954225E2,2.527770996E-1,7.531707764E0,1.329742432E0
1.031979250E2,2.479858398E-1,7.502975464E0,1.286651611E0
1.032004274E2,2.048950195E-1,7.522125244E0,1.315383911E0
1.032029299E2,2.120666504E-1,7.490997314E0,1.301025391E0
1.032054323E2,2.144622803E-1,7.548461914E0,1.291442871E0
1.032079347E2,1.713714600E-1,7.584381104E0,1.229187012E0
1.032104372E2,1.330566406E-1,7.613113403E0,1.183700562E0
1.032129396E2,7.321166992E-2,7.704086304E0,1.162155151E0
1.032154421E2,6.602478027E-2,7.771118164E0,1.107086182E0
1.032179445E2,8.560180664E-3,7.871673584E0,1.056808472E0
1.032204469E2,-5.607604980E-2,7.962661743E0,1.085540771E0
1.032229494E2,-8.959960938E-2,8.012939453E0,1.061599731E0
1.032254518E2,-1.278991699E-1,8.151809692E0,1.061599731E0
1.032279543E2,-2.140960693E-1,8.271514893E0,1.061599731E0
1.032304567E2,-2.547912598E-1,8.364883423E0,1.011322021E0
1.032329591E2,-2.955017090E-1,8.477416992E0,9.299163818E-1
1.032354616E2,-3.338012695E-1,8.587539673E0,9.418945312E-1
1.032379640E2,-3.649291992E-1,8.618667603E0,9.059753418E-1
1.032404665E2,-3.793029785E-1,8.738388062E0,9.107666016E-1
1.032429689E2,-4.176025391E-1,8.805419922E0,8.676757812E-1
1.032454714E2,-4.367523193E-1,8.838943481E0,8.748474121E-1
1.032479738E2,-4.870300293E-1,8.891616821E0,8.748474121E-1
1.032504762E2,-5.851898193E-1,9.001739502E0,8.868255615E-1
1.032529787E2,-5.875854492E-1,8.977798462E0,8.796386719E-1
1.032554811E2,-5.851898193E-1,9.016113281E0,8.748474121E-1
1.032579836E2,-5.828094482E-1,9.090332031E0,8.916168213E-1
1.032604860E2,-5.971679688E-1,9.083145142E0,9.059753418E-1
1.032629884E2,-5.756225586E-1,9.135818481E0,9.849853516E-1
1.032654909E2,-5.899810791E-1,9.126235962E0,9.969635010E-1
1.032679933E2,-5.540771484E-1,9.099899292E0,9.993438721E-1
1.032704958E2,-5.325317383E-1,9.174133301E0,9.586486816E-1
1.032729982E2,-5.397033691E-1,9.143005371E0,8.940124512E-1
1.032755007E2,-5.037994385E-1,9.147796631E0,9.634399414E-1
1.032780031E2,-5.061950684E-1,9.154968262E0,9.849853516E-1
1.032805055E2,-5.037994385E-1,9.169342041E0,9.969635010E-1
1.032830080E2,-4.846343994E-1,9.169342041E0,9.610443115E-1
1.032855104E2,-5.420989990E-1,9.145401001E0,9.562530518E-1
1.032880129E2,-5.540771484E-1,9.210037231E0,9.610443115E-1
1.032905153E2,-5.444946289E-1,9.241165161E0,9.777984619E-1
1.032930177E2,-5.851898193E-1,9.229187012E0,9.682312012E-1
1.032955202E2,-6.115264893E-1,9.257919312E0,9.371032715E-1
1.032980226E2,-5.923767090E-1,9.250747681E0,9.634399414E-1
1.033005251E2,-5.971679688E-1,9.281860352E0,9.610443115E-1
1.033030275E2,-5.205535889E-1,9.327362061E0,1.020904541E0
1.033054994E2,-5.612487793E-1,9.310592651E0,1.018508911E0
1.033080019E2,-5.157623291E-1,9.272293091E0,1.006530762E0
1.033105043E2,-5.397033691E-1,9.303421021E0,9.299163818E-1
1.033130068E2,-4.630889893E-1,9.277084351E0,9.897766113E-1
1.033155092E2,-4.487304688E-1,9.260314941E0,9.777984619E-1
1.033180116E2,-4.487304688E-1,9.265106201E0,9.442901611E-1
1.033205141E2,-4.319610596E-1,9.241165161E0,9.035797119E-1
1.033230165E2,-4.128112793E-1,9.236373901E0,9.083709717E-1
1.033255190E2,-3.912658691E-1,9.222015381E0,8.844299316E-1
1.033280519E2,-3.816833496E-1,9.162155151E0,8.844299316E-1
1.033305544E2,-3.338012695E-1,9.147796631E0,8.389434814E-1
1.033330568E2,-2.835235596E-1,9.152572632E0,8.844299316E-1
1.033355592E2,-2.595825195E-1,9.114273071E0,8.485107422E-1
1.033380617E2,-2.164916992E-1,9.111877441E0,8.533020020E-1
1.033405641E2,-1.638183594E-1,9.116668701E0,8.580932617E-1
1.033430666E2,-1.566314697E-1,9.147796631E0,8.293609619E-1
1.033455690E2,-8.959960938E-2,9.171737671E0,8.173980713E-1
1.033480715E2,-7.762145996E-2,9.152572632E0,8.054199219E-1
1.033505739E2,-5.128479004E-2,9.152572632E0,7.862701416E-1
1.033530763E2,-1.298522949E-2,9.222015381E0,8.078155518E-1
1.033555788E2,-2.734375000E-2,9.217224121E0,7.742919922E-1
1.033580812E2,6.164550781E-3,9.262710571E0,7.551422119E-1
1.033605837E2,1.388549805E-3,9.341720581E0,7.718963623E-1
1.033630861E2,5.644226074E-2,9.387207031E0,7.383880615E-1
1.033655580E2,7.081604004E-2,9.435089111E0,7.407836914E-1
1.033680605E2,8.757019043E-2,9.502136230E0,7.479553223E-1
1.033705629E2,7.800292969E-2,9.561981201E0,7.503509521E-1
1.033730654E2,9.715270996E-2,9.621841431E0,7.216186523E-1
1.033755678E2,7.560729980E-2,9.736770630E0,7.216186523E-1
1.033780702E2,6.842041016E-2,9.779861450E0,7.000732422E-1
1.033805727E2,8.517456055E-2,9.868438721E0,7.048645020E-1
1.033830751E2,9.954833984E-2,9.940277100E0,7.216186523E-1
1.033855776E2,4.927062988E-2,1.000970459E1,7.335968018E-1
1.033880800E2,3.010559082E-2,1.007434082E1,7.216186523E-1
1.033905824E2,-8.193969727E-3,1.013180542E1,7.024688721E-1
1.033930849E2,-1.298522949E-2,1.020362854E1,7.551422119E-1
1.033955873E2,-2.973937988E-2,1.024194336E1,7.288055420E-1
1.033980898E2,-2.017211914E-2,1.028503418E1,7.407836914E-1
1.034005922E2,-2.255249023E-2,1.030178833E1,7.431640625E-1
1.034030946E2,3.768920898E-3,1.029701233E1,7.431640625E-1
1.034055971E2,2.053833008E-2,1.031855774E1,7.168273926E-1
1.034080995E2,5.166625977E-2,1.035208130E1,7.120513916E-1
1.034106020E2,6.362915039E-2,1.032095337E1,6.881103516E-1
1.034131044E2,9.715270996E-2,1.030897522E1,6.928863525E-1
1.034156069E2,1.067199707E-1,1.032574463E1,6.473999023E-1
1.034181093E2,1.139068604E-1,1.026588440E1,6.234588623E-1
1.034205812E2,1.665802002E-1,1.026348877E1,6.689453125E-1
1.034230837E2,2.024993896E-1,1.018927002E1,6.426086426E-1
1.034255861E2,2.001037598E-1,1.016053772E1,6.402130127E-1
1.034280885E2,2.503814697E-1,1.013420105E1,6.426086426E-1
1.034305910E2,2.839050293E-1,1.005758667E1,6.473999023E-1
1.034330934E2,3.078460693E-1,1.001689148E1,6.521911621E-1
1.034355959E2,3.509368896E-1,9.964218140E0,6.354370117E-1
1.034380983E2,3.605194092E-1,9.913940430E0,6.091003418E-1
1.034406008E2,4.107971191E-1,9.834930420E0,5.731811523E-1
1.034431032E2,4.467010498E-1,9.767883301E0,5.971221924E-1
1.034456056E2,4.562835693E-1,9.729583740E0,5.827636719E-1
1.034481081E2,4.538879395E-1,9.662536621E0,6.091003418E-1
1.034506105E2,4.538879395E-1,9.667327881E0,5.923309326E-1
1.034531130E2,5.281066895E-1,9.660156250E0,5.348815918E-1
1.034556154E2,5.831756592E-1,9.597900391E0,4.774169922E-1
1.034581178E2,5.424652100E-1,9.590713501E0,4.750213623E-1
1.034606203E2,5.855712891E-1,9.609878540E0,4.678344727E-1
1.034631227E2,6.023254395E-1,9.566772461E0,5.109405518E-1
1.034656252E2,6.119079590E-1,9.573959351E0,5.037536621E-1
1.034681276E2,5.616302490E-1,9.564376831E0,4.846038818E-1
1.034706300E2,5.496520996E-1,9.566772461E0,5.061492920E-1
1.034731325E2,5.568389893E-1,9.609878540E0,4.893798828E-1
1.034756349E2,5.688018799E-1,9.624237061E0,4.822082520E-1
1.034781374E2,5.328979492E-1,9.629028320E0,4.726257324E-1
1.034806398E2,4.897918701E-1,9.674514771E0,4.654388428E-1
1.034831423E2,4.634704590E-1,9.717605591E0,5.588226318E-1
1.034856447E2,3.988189697E-1,9.681701660E0,5.635986328E-1
1.034881471E2,4.371337891E-1,9.715209961E0,4.917755127E-1
1.034906496E2,4.227600098E-1,9.717605591E0,4.869842529E-1
1.034931520E2,3.892364502E-1,9.703247070E0,5.348815918E-1
1.034956545E2,3.317871094E-1,9.720001221E0,5.516357422E-1
1.034981264E2,3.652954102E-1,9.710433960E0,5.540313721E-1
1.035006288E2,4.036102295E-1,9.717605591E0,5.396575928E-1
1.035031313E2,4.371337891E-1,9.746337891E0,5.324859619E-1
1.035056337E2,4.299468994E-1,9.710433960E0,4.079895020E-1
1.035081362E2,4.155731201E-1,9.753524780E0,3.696746826E-1
1.035106386E2,4.275512695E-1,9.775070190E0,3.026428223E-1
1.035131410E2,4.634704590E-1,9.746337891E0,3.409423828E-1
1.035156435E2,4.634704590E-1,9.767883301E0,3.457336426E-1
1.035181459E2,4.945831299E-1,9.851684570E0,3.505249023E-1
1.035206484E2,5.113525391E-1,9.971389771E0,2.882690430E-1
1.035231508E2,5.328979492E-1,1.008871460E1,2.882690430E-1
1.035256532E2,5.017700195E-1,1.020123291E1,2.523651123E-1
1.035281557E2,5.065612793E-1,1.034010315E1,2.475738525E-1
1.035306581E2,4.682464600E-1,1.048854065E1,2.810821533E-1
1.035331606E2,4.060058594E-1,1.066091919E1,2.858734131E-1
1.035356630E2,3.365631104E-1,1.084288025E1,3.122100830E-1
1.035381654E2,2.479858398E-1,1.100090027E1,3.409423828E-1
1.035406679E2,1.163024902E-1,1.122117615E1,3.648834229E-1
1.035431703E2,-2.255249023E-2,1.139595032E1,4.391021729E-1
1.035456728E2,-2.308502197E-1,1.151325989E1,5.683898926E-1
1.035481752E2,-3.864746094E-1,1.173591614E1,6.881103516E-1
1.035506777E2,-6.163177490E-1,1.192745972E1,8.509063721E-1
1.035531801E2,-8.557434082E-1,1.215730286E1,1.023284912E0
1.035556825E2,-1.109527588E0,1.241827393E1,1.169342041E0
1.035581850E2,-1.334579468E0,1.268162537E1,1.277084351E0
1.035606874E2,-1.583572388E0,1.292344666E1,1.406372070E0
1.035631899E2,-1.801452637E0,1.317723083E1,1.432693481E0
1.035656923E2,-1.983413696E0,1.330891418E1,1.504531860E0
1.035681947E2,-2.234802246E0,1.348608398E1,1.583541870E0
1.035706972E2,-2.481399536E0,1.355551147E1,1.660156250E0
1.035731996E2,-2.651397705E0,1.364649963E1,1.722396851E0
1.035757021E2,-2.787857056E0,1.368000793E1,1.801406860E0
1.035782045E2,-2.890808105E0,1.371592712E1,1.827743530E0
1.035807070E2,-2.933914185E0,1.359861755E1,1.880416870E0
1.035832094E2,-2.893203735E0,1.344538879E1,1.971389771E0
1.035857118E2,-2.871658325E0,1.330891418E1,2.038436890E0
1.035882143E2,-2.804626465E0,1.309103394E1,2.100677490E0
1.035906862E2,-2.783081055E0,1.283247375E1,2.115051270E0
1.035931886E2,-2.720825195E0,1.250924683E1,2.119842529E0
1.035956911E2,-2.641815186E0,1.221237183E1,2.127014160E0
1.035981935E2,-2.553237915E0,1.190112305E1,2.127014160E0
1.036006960E2,-2.356903076E0,1.156353760E1,2.115051270E0
1.036031984E2,-2.162979126E0,1.122595215E1,2.198852539E0
1.036057008E2,-2.019317627E0,1.090034485E1,2.225173950E0
1.036082033E2,-1.839752197E0,1.052685547E1,2.287429810E0
1.036107057E2,-1.633850098E0,1.020602417E1,2.237152100E0
1.036132387E2,-1.468658447E0,9.916336060E0,2.277847290E0
1.036157411E2,-1.339370728E0,9.614654541E0,2.301788330E0
1.036182436E2,-1.169387817E0,9.353698730E0,2.306579590E0
1.036207460E2,-9.969940186E-1,9.126235962E0,2.301788330E0
1.036232485E2,-8.988342285E-1,8.937103271E0,2.330520630E0
1.036257509E2,-7.527923584E-1,8.747955322E0,2.376022339E0
1.036282533E2,-6.282958984E-1,8.592330933E0,2.423904419E0
1.036307558E2,-6.019592285E-1,8.472625732E0,2.519668579E0
1.036332582E2,-6.067504883E-1,8.355316162E0,2.534027100E0
1.036357607E2,-5.875854492E-1,8.288269043E0,2.512481689E0
1.036382631E2,-5.468902588E-1,8.326583862E0,2.546005249E0
1.036407655E2,-5.157623291E-1,8.331375122E0,2.591491699E0
1.036432680E2,-5.420989990E-1,8.384033203E0,2.641769409E0
1.036457704E2,-5.444946289E-1,8.558822632E0,2.747116089E0
1.036482729E2,-5.492858887E-1,8.664154053E0,2.727966309E0
1.036507753E2,-5.564727783E-1,8.815002441E0,2.739929199E0
1.036532778E2,-5.875854492E-1,9.001739502E0,2.778244019E0
1.036557802E2,-5.875854492E-1,9.157363892E0,2.763870239E0
1.036582826E2,-5.325317383E-1,9.372848511E0,2.713592529E0
1.036607546E2,-4.750671387E-1,9.535644531E0,2.732757568E0
1.036632570E2,-4.822540283E-1,9.743942261E0,2.696838379E0
1.036657594E2,-4.008483887E-1,9.935485840E0,2.639373779E0
1.036682619E2,-3.074645996E-1,1.008631897E1,2.617828369E0
1.036707643E2,-2.260742188E-1,1.024194336E1,2.589096069E0
1.036732668E2,-1.494598389E-1,1.040235901E1,2.502914429E0
1.036757692E2,-8.480834961E-2,1.049812317E1,2.380798340E0
1.036782716E2,-3.402709961E-3,1.060346985E1,2.297012329E0
1.036807741E2,6.164550781E-3,1.070162964E1,2.234756470E0
1.036832765E2,4.687500000E-2,1.079978943E1,2.213211060E0
1.036857790E2,5.644226074E-2,1.088838196E1,2.158142090E0
1.036882814E2,6.362915039E-2,1.092668152E1,2.110260010E0
1.036907839E2,1.426391602E-1,1.100090027E1,2.019287109E0
1.036932863E2,1.019439697E-1,1.103681946E1,1.842102051E0
1.036957887E2,8.757019043E-2,1.103921509E1,1.751129150E0
1.036982912E2,8.517456055E-2,1.103681946E1,1.640991211E0
1.037007936E2,8.517456055E-2,1.099133301E1,1.552413940E0
1.037032961E2,3.968811035E-2,1.091471863E1,1.468612671E0
1.037057985E2,5.644226074E-2,1.080458069E1,1.377639771E0
1.037083009E2,6.602478027E-2,1.064176941E1,1.317779541E0
1.037108034E2,6.842041016E-2,1.045741272E1,1.245956421E0
1.037133058E2,8.517456055E-2,1.024673462E1,1.198074341E0
1.037158083E2,1.402435303E-1,1.003604126E1,1.083145142E0
1.037183107E2,1.354522705E-1,9.825347900E0,1.025680542E0
1.037208132E2,1.665802002E-1,9.655364990E0,9.203491211E-1
1.037233156E2,1.186981201E-1,9.447067261E0,7.838745117E-1
1.037258180E2,1.163024902E-1,9.267501831E0,7.431640625E-1
1.037282900E2,1.378479004E-1,9.097518921E0,6.737365723E-1
1.037307924E2,1.186981201E-1,8.941894531E0,6.402130127E-1
1.037332948E2,1.234893799E-1,8.807815552E0,5.707855225E-1
1.037357973E2,8.996582031E-2,8.776687622E0,5.205078125E-1
1.037382997E2,7.560729980E-2,8.659378052E0,4.343261719E-1
1.037408022E2,1.814270020E-2,8.628250122E0,4.271392822E-1
1.037433046E2,-3.692626953E-2,8.565994263E0,3.409423828E-1
1.037458071E2,-9.916687012E-2,8.510925293E0,2.739105225E-1
1.037483095E2,-1.278991699E-1,8.549240112E0,2.092590332E-1
1.037508119E2,-2.164916992E-1,8.573181152E0,1.134948730E-1
1.037533144E2,-2.811279297E-1,8.568389893E0,-3.973388672E-2
1.037558168E2,-3.361968994E-1,8.563598633E0,-8.761596680E-2
1.037583193E2,-3.433837891E-1,8.582763672E0,-1.283264160E-1
1.037608217E2,-3.960571289E-1,8.671340942E0,-1.738128662E-1
1.037633241E2,-4.367523193E-1,8.776687622E0,-1.857757568E-1
1.037658266E2,-4.774627686E-1,8.807815552E0,-1.929626465E-1
1.037683290E2,-5.540771484E-1,8.913162231E0,-2.480316162E-1
1.037708315E2,-6.259002686E-1,9.006530762E0,-3.270416260E-1
1.037733339E2,-6.857604980E-1,9.195678711E0,-3.653411865E-1
1.037758363E2,-7.384185791E-1,9.265106201E0,-3.461914062E-1
1.037783388E2,-7.480010986E-1,9.324966431E0,-3.078765869E-1
1.037808412E2,-7.432098389E-1,9.415939331E0,-3.509826660E-1
1.037833437E2,-8.365936279E-1,9.547622681E0,-3.509826660E-1
1.037858461E2,-8.772888184E-1,9.676910400E0,-3.126678467E-1
1.037883486E2,-8.940429688E-1,9.720001221E0,-3.773193359E-1
1.037908510E2,-8.748931885E-1,9.815765381E0,-4.108276367E-1
1.037933534E2,-9.108123779E-1,9.861267090E0,-4.180145264E-1
1.037958559E2,-8.724975586E-1,9.856475830E0,-4.132232666E-1
1.037983278E2,-8.485565186E-1,9.882812500E0,-4.395599365E-1
1.038008302E2,-8.294067383E-1,9.880416870E0,-3.988647461E-1
1.038033327E2,-8.341979980E-1,9.892379761E0,-4.060516357E-1
1.038058351E2,-7.982788086E-1,9.911544800E0,-4.204101562E-1
1.038083376E2,-7.887115479E-1,9.904357910E0,-4.491424561E-1
1.038108400E2,-7.551879883E-1,9.933090210E0,-3.773193359E-1
1.038133425E2,-7.934875488E-1,9.949844360E0,-3.294372559E-1
1.038158449E2,-7.575836182E-1,9.897171021E0,-3.533782959E-1
1.038183473E2,-7.599792480E-1,9.885208130E0,-3.390045166E-1
1.038208498E2,-7.264556885E-1,9.839721680E0,-2.552185059E-1
1.038233522E2,-7.336425781E-1,9.851684570E0,-2.049407959E-1
1.038258547E2,-7.336425781E-1,9.763107300E0,-1.786041260E-1
1.038283571E2,-7.192687988E-1,9.722396851E0,-2.073211670E-1
1.038308595E2,-6.881408691E-1,9.715209961E0,-1.450805664E-1
1.038333620E2,-6.977233887E-1,9.667327881E0,-8.042907715E-2
1.038358644E2,-6.737823486E-1,9.593109131E0,-6.607055664E-2
1.038383669E2,-6.833648682E-1,9.533264160E0,-1.818847656E-2
1.038408693E2,-7.456054688E-1,9.506927490E0,5.123901367E-2
1.038433717E2,-7.144775391E-1,9.502136230E0,5.603027344E-2
1.038458742E2,-6.881408691E-1,9.432693481E0,9.674072266E-2
1.038483766E2,-6.929321289E-1,9.382415771E0,9.913635254E-2
1.038508791E2,-6.881408691E-1,9.322570801E0,1.494140625E-1
1.038533815E2,-6.905364990E-1,9.315383911E0,1.230773926E-1
1.038558840E2,-6.474456787E-1,9.262710571E0,1.805267334E-1
1.038583864E2,-6.091461182E-1,9.190887451E0,3.098144531E-1
1.038608888E2,-5.923767090E-1,9.190887451E0,3.529205322E-1
1.038633913E2,-5.923767090E-1,9.140609741E0,3.289794922E-1
1.038658937E2,-5.708312988E-1,9.111877441E0,3.792572021E-1
1.038683962E2,-5.492858887E-1,9.087936401E0,4.223480225E-1
1.038708681E2,-4.630889893E-1,9.061599731E0,4.486846924E-1
1.038733705E2,-4.511260986E-1,8.987380981E0,5.109405518E-1
1.038758730E2,-4.391479492E-1,8.999343872E0,5.324859619E-1
1.038783754E2,-3.960571289E-1,8.932312012E0,6.330413818E-1
1.038808778E2,-3.146514893E-1,8.898788452E0,6.761322021E-1
1.038833803E2,-2.859191895E-1,8.872451782E0,6.952819824E-1
1.038858827E2,-2.308502197E-1,8.786270142E0,6.785278320E-1
1.038883852E2,-1.662139893E-1,8.795837402E0,7.072601318E-1
1.038908876E2,-1.278991699E-1,8.767105103E0,7.455596924E-1
1.038933901E2,-5.128479004E-2,8.709655762E0,8.365478516E-1
1.038958925E2,3.010559082E-2,8.621063232E0,8.916168213E-1
1.038983949E2,7.321166992E-2,8.592330933E0,8.844299316E-1
1.039008974E2,1.665802002E-1,8.563598633E0,9.227294922E-1
1.039033998E2,2.455902100E-1,8.506149292E0,8.916168213E-1
1.039059328E2,2.767181396E-1,8.453475952E0,9.275207520E-1
1.039084352E2,3.796691895E-1,8.458267212E0,9.754028320E-1
1.039109377E2,4.227600098E-1,8.407989502E0,9.514617920E-1
1.039134401E2,4.874114990E-1,8.412765503E0,9.634399414E-1
1.039159120E2,5.759887695E-1,8.388824463E0,1.042449951E0
1.039184450E2,6.310577393E-1,8.379257202E0,1.008926392E0
1.039209474E2,6.262664795E-1,8.338546753E0,1.059204102E0
1.039234499E2,6.741485596E-1,8.374465942E0,1.097518921E0
1.039259523E2,7.627410889E-1,8.388824463E0,1.102294922E0
1.039284548E2,8.202056885E-1,8.384033203E0,1.102294922E0
1.039309572E2,8.058319092E-1,8.436706543E0,1.080749512E0
1.039334596E2,8.704833984E-1,8.448684692E0,1.047241211E0
1.039359621E2,9.183654785E-1,8.498962402E0,1.083145142E0
1.039384645E2,9.470977783E-1,8.503753662E0,1.044845581E0
1.039409670E2,9.901885986E-1,8.503753662E0,1.047241211E0
1.039434389E2,1.035675049E0,8.558822632E0,1.090332031E0
1.039459413E2,1.026107788E0,8.573181152E0,1.119064331E0
1.039484438E2,1.076385498E0,8.577972412E0,1.121459961E0
1.039509462E2,1.097930908E0,8.640213013E0,1.075958252E0
1.039534487E2,9.949798584E-1,8.697677612E0,1.063995361E0
1.039559511E2,1.033279419E0,8.757537842E0,1.075958252E0
1.039584535E2,1.040466309E0,8.819778442E0,1.073577881E0
1.039609560E2,9.997711182E-1,8.855697632E0,1.085540771E0
1.039634584E2,9.375152588E-1,8.951461792E0,1.109481812E0
1.039659609E2,9.207611084E-1,9.066390991E0,1.073577881E0
1.039684633E2,9.063873291E-1,9.131027222E0,1.126235962E0
1.039709657E2,8.537139893E-1,9.205245972E0,1.119064331E0
1.039734377E2,8.130187988E-1,9.291442871E0,1.102294922E0
1.039759401E2,7.938690186E-1,9.351303101E0,1.114273071E0
1.039784731E2,7.004852295E-1,9.497344971E0,1.087936401E0
1.039809755E2,6.669769287E-1,9.612258911E0,1.078353882E0
1.039834779E2,6.621856689E-1,9.715209961E0,1.075958252E0
1.039859804E2,5.711975098E-1,9.789443970E0,1.078353882E0
1.039884828E2,5.616302490E-1,9.916336060E0,1.087936401E0
1.039909853E2,4.874114990E-1,1.002885437E1,1.090332031E0
1.039934877E2,4.538879395E-1,1.010067749E1,1.028076172E0
1.039959902E2,4.419097900E-1,1.023475647E1,1.016113281E0
1.039984926E2,4.395141602E-1,1.033770752E1,1.035263062E0
1.040009950E2,3.868560791E-1,1.043826294E1,1.025680542E0
1.040034670E2,3.509368896E-1,1.055319214E1,9.658355713E-1
1.040059694E2,3.198089600E-1,1.066091919E1,9.203491211E-1
1.040084718E2,2.934722900E-1,1.078543091E1,9.275207520E-1
1.040109743E2,2.623443604E-1,1.085485840E1,9.442901611E-1
1.040134767E2,2.647399902E-1,1.095062256E1,8.700561523E-1
1.040159792E2,2.455902100E-1,1.101765442E1,7.503509521E-1
1.040184816E2,2.360076904E-1,1.116850281E1,7.934417725E-1
1.040209841E2,2.479858398E-1,1.125468445E1,7.910614014E-1
1.040234865E2,2.312316895E-1,1.126905823E1,7.288055420E-1
1.040259889E2,1.881256104E-1,1.133369446E1,6.809234619E-1
1.040284914E2,2.240447998E-1,1.139834595E1,6.354370117E-1
1.040309938E2,1.905212402E-1,1.145339966E1,5.923309326E-1
1.040334963E2,1.641845703E-1,1.154438782E1,5.516357422E-1
1.040359987E2,1.809539795E-1,1.157072449E1,5.013580322E-1
1.040385011E2,1.857299805E-1,1.157551575E1,4.750213623E-1
1.040410036E2,1.546173096E-1,1.166409302E1,4.462890625E-1
1.040435060E2,1.450347900E-1,1.169282532E1,4.031982422E-1
1.040460085E2,1.665802002E-1,1.175268555E1,3.624877930E-1
1.040485109E2,1.977081299E-1,1.180296326E1,3.313751221E-1
1.040510133E2,1.546173096E-1,1.184126282E1,2.834777832E-1
1.040535158E2,1.306762695E-1,1.188676453E1,2.858734131E-1
1.040560182E2,1.115112305E-1,1.196815491E1,2.643280029E-1
1.040585207E2,9.475708008E-2,1.200167847E1,2.475738525E-1
1.040610231E2,6.842041016E-2,1.201843262E1,1.901092529E-1
1.040634950E2,4.687500000E-2,1.208308411E1,2.475738525E-1
1.040660280E2,3.729248047E-2,1.210942078E1,1.757507324E-1
1.040685304E2,-2.255249023E-2,1.216448975E1,1.949005127E-1
1.040710329E2,-5.128479004E-2,1.220278931E1,1.901092529E-1
1.040735048E2,-7.522583008E-2,1.226025391E1,2.116546631E-1
1.040760072E2,-1.039581299E-1,1.234883118E1,2.499694824E-1
1.040785097E2,-1.422729492E-1,1.241108704E1,2.475738525E-1
1.040810426E2,-1.302947998E-1,1.249488831E1,2.858734131E-1
1.040835451E2,-1.566314697E-1,1.251164246E1,3.217926025E-1
1.040860170E2,-1.925506592E-1,1.259544373E1,3.122100830E-1
1.040885195E2,-2.428283691E-1,1.266247559E1,3.409423828E-1
1.040910219E2,-2.428283691E-1,1.274148560E1,3.337554932E-1
1.040935243E2,-2.547912598E-1,1.280374146E1,3.912200928E-1
1.040960268E2,-3.338012695E-1,1.284922791E1,4.199523926E-1
1.040985292E2,-3.816833496E-1,1.290429688E1,5.061492920E-1
1.041010317E2,-4.343566895E-1,1.300964355E1,4.869842529E-1
1.041035341E2,-5.684356689E-1,1.314131165E1,5.540313721E-1
1.041060365E2,-6.689910889E-1,1.323948669E1,6.162719727E-1
1.041085390E2,-7.360382080E-1,1.337355042E1,6.737365723E-1
1.041110414E2,-8.461608887E-1,1.352200317E1,7.695007324E-1
1.041135439E2,-9.539031982E-1,1.369198608E1,8.604888916E-1
1.041160463E2,-1.061645508E0,1.385717773E1,9.754028320E-1
1.041185487E2,-1.207687378E0,1.398886108E1,1.049621582E0
1.041210512E2,-1.351348877E0,1.411575317E1,1.018508911E0
1.041235231E2,-1.485412598E0,1.427137756E1,9.682312012E-1
1.041260256E2,-1.571609497E0,1.443898010E1,1.095123291E0
1.041285280E2,-1.672164917E0,1.450840759E1,1.210037231E0
1.041310610E2,-1.736801147E0,1.456347656E1,1.245956421E0
1.041335634E2,-1.808639526E0,1.467599487E1,1.339324951E0
1.041360658E2,-1.875671387E0,1.467121887E1,1.329742432E0
1.041385683E2,-1.971435547E0,1.474304199E1,1.341720581E0
1.041410707E2,-2.048049927E0,1.473825073E1,1.327362061E0
1.041435732E2,-2.146209717E0,1.469036865E1,1.277084351E0
1.041460756E2,-2.220443726E0,1.459938049E1,1.305801392E0
1.041485780E2,-2.313812256E0,1.448446655E1,1.377639771E0
1.041510805E2,-2.361694336E0,1.432405090E1,1.430313110E0
1.041535829E2,-2.368881226E0,1.415646362E1,1.411148071E0
1.041560854E2,-2.416763306E0,1.390747070E1,1.375244141E0
1.041585878E2,-2.447891235E0,1.363691711E1,1.387207031E0
1.041610903E2,-2.404785156E0,1.337355042E1,1.363265991E0
1.041635622E2,-2.371276855E0,1.303118896E1,1.279464722E0
1.041660646E2,-2.280288696E0,1.269360352E1,1.253128052E0
1.041685671E2,-2.258743286E0,1.229855347E1,1.257919312E0
1.041710695E2,-2.198883057E0,1.190351868E1,1.229187012E0
1.041735719E2,-2.112701416E0,1.146537781E1,1.190887451E0
1.041760744E2,-2.036087036E0,1.107511902E1,1.157363892E0
1.041785768E2,-1.918762207E0,1.067529297E1,1.138214111E0
1.041810793E2,-1.763137817E0,1.028982544E1,1.121459961E0
1.041835817E2,-1.643432617E0,9.892379761E0,1.095123291E0
1.041861147E2,-1.461471558E0,9.576354980E0,1.008926392E0
1.041886171E2,-1.277114868E0,9.186096191E0,9.754028320E-1
1.041911196E2,-1.143051147E0,8.803024292E0,9.155578613E-1
1.041936220E2,-1.032913208E0,8.453475952E0,8.389434814E-1
1.041961244E2,-8.677062988E-1,8.137435913E0,7.814788818E-1
1.041986269E2,-7.480010986E-1,7.893234253E0,7.718963623E-1
1.042011293E2,-6.067504883E-1,7.629867554E0,7.407836914E-1
1.042036012E2,-4.822540283E-1,7.409606934E0,7.407836914E-1
1.042061342E2,-3.816833496E-1,7.198913574E0,6.904907227E-1
1.042086366E2,-2.907104492E-1,7.026535034E0,5.612182617E-1
