time,mx,my,mz
9.895387590E1,5.662536621E0,-4.472351074E1,1.068115234E1
9.896385515E1,8.061218262E0,-4.442443848E1,1.157989502E1
9.897383439E1,6.112670898E0,-4.472351074E1,1.188049316E1
9.898381364E1,6.411743164E0,-4.682464600E1,1.293029785E1
9.899379289E1,7.612609863E0,-4.397430420E1,9.930419922E0
9.900380266E1,6.411743164E0,-4.427337646E1,1.188049316E1
9.901378190E1,6.712341309E0,-4.517364502E1,1.023101807E1
9.902373063E1,5.511474609E0,-4.592437744E1,9.480285645E0
9.903374040E1,4.611206055E0,-4.547424316E1,9.930419922E0
9.904381120E1,7.162475586E0,-4.547424316E1,9.330749512E0
9.905375993E1,6.112670898E0,-4.547424316E1,9.930419922E0
9.906376970E1,6.112670898E0,-4.502410889E1,9.330749512E0
9.907377946E1,6.262207031E0,-4.367370605E1,9.780883789E0
9.908378923E1,7.162475586E0,-4.427337646E1,8.880615234E0
9.909376848E1,7.011413574E0,-4.487457275E1,8.731079102E0
9.910377824E1,7.162475586E0,-4.502410889E1,8.880615234E0
9.911378801E1,7.162475586E0,-4.472351074E1,6.330871582E0
9.912379777E1,7.011413574E0,-4.442443848E1,8.430480957E0
9.913380754E1,5.961608887E0,-4.337463379E1,7.679748535E0
9.914381730E1,7.312011719E0,-4.442443848E1,7.980346680E0
9.915346086E1,7.162475586E0,-4.502410889E1,7.830810547E0
9.916344011E1,6.262207031E0,-4.517364502E1,6.480407715E0
9.917341935E1,6.411743164E0,-4.397430420E1,7.080078125E0
9.918339860E1,7.612609863E0,-4.502410889E1,8.580017090E0
9.919337785E1,7.612609863E0,-4.427337646E1,6.781005859E0
9.920335710E1,7.612609863E0,-4.502410889E1,7.080078125E0
9.921333635E1,5.961608887E0,-4.367370605E1,6.179809570E0
9.922331559E1,8.061218262E0,-4.442443848E1,6.930541992E0
9.923329484E1,6.861877441E0,-4.397430420E1,7.830810547E0
9.924327409E1,6.861877441E0,-4.502410889E1,5.580139160E0
9.925325334E1,5.961608887E0,-4.562377930E1,7.679748535E0
9.926323259E1,6.861877441E0,-4.607391357E1,6.330871582E0
9.927321184E1,6.112670898E0,-4.547424316E1,7.080078125E0
9.928319108E1,6.262207031E0,-4.562377930E1,6.930541992E0
9.929317033E1,4.762268066E0,-4.667358398E1,7.231140137E0
9.930318010E1,6.262207031E0,-4.337463379E1,6.179809570E0
9.931318986E1,7.762145996E0,-4.487457275E1,6.179809570E0
9.932368791E1,8.061218262E0,-4.487457275E1,7.231140137E0
9.934321916E1,7.762145996E0,-4.487457275E1,6.930541992E0
9.935319841E1,7.312011719E0,-4.442443848E1,5.430603027E0
9.936320817E1,7.612609863E0,-4.547424316E1,7.380676270E0
9.937324846E1,7.612609863E0,-4.427337646E1,6.330871582E0
9.938322770E1,5.511474609E0,-4.442443848E1,7.231140137E0
9.939323747E1,6.861877441E0,-4.502410889E1,7.080078125E0
9.940294206E1,5.511474609E0,-4.592437744E1,6.480407715E0
9.941289079E1,4.762268066E0,-4.637451172E1,6.930541992E0
9.942290056E1,6.262207031E0,-4.637451172E1,6.179809570E0
9.943287980E1,5.361938477E0,-4.427337646E1,7.830810547E0
9.944285905E1,4.611206055E0,-4.547424316E1,4.830932617E0
9.945283830E1,4.762268066E0,-4.592437744E1,5.731201172E0
9.946281755E1,5.511474609E0,-4.517364502E1,7.231140137E0
9.947279680E1,6.112670898E0,-4.607391357E1,7.080078125E0
9.948277604E1,4.762268066E0,-4.667358398E1,7.231140137E0
9.949275529E1,4.611206055E0,-4.607391357E1,7.080078125E0
9.950273454E1,6.411743164E0,-4.502410889E1,6.781005859E0
9.951271379E1,5.212402344E0,-4.517364502E1,6.179809570E0
9.952269304E1,4.162597656E0,-4.562377930E1,6.930541992E0
9.953267228E1,3.861999512E0,-4.472351074E1,6.330871582E0
9.954262101E1,6.262207031E0,-4.667358398E1,7.231140137E0
9.955263078E1,4.762268066E0,-4.487457275E1,5.430603027E0
9.956261003E1,6.112670898E0,-4.502410889E1,7.080078125E0
9.957258928E1,6.861877441E0,-4.427337646E1,6.330871582E0
9.958253801E1,5.212402344E0,-4.712371826E1,5.731201172E0
9.959254777E1,5.961608887E0,-4.592437744E1,6.480407715E0
9.960249650E1,5.212402344E0,-4.592437744E1,7.679748535E0
9.961253679E1,3.861999512E0,-4.547424316E1,7.080078125E0
9.962251603E1,5.061340332E0,-4.547424316E1,6.781005859E0
9.963246476E1,4.312133789E0,-4.577484131E1,6.781005859E0
9.964244401E1,6.112670898E0,-4.682464600E1,7.380676270E0
9.965239274E1,3.111267090E0,-4.607391357E1,6.781005859E0
9.966240251E1,4.162597656E0,-4.712371826E1,7.231140137E0
9.967238176E1,4.461669922E0,-4.592437744E1,6.179809570E0
9.968236100E1,4.762268066E0,-4.637451172E1,5.430603027E0
9.969234025E1,4.461669922E0,-4.517364502E1,5.731201172E0
9.970231950E1,7.011413574E0,-4.592437744E1,6.930541992E0
9.971229875E1,5.061340332E0,-4.577484131E1,7.080078125E0
9.972227800E1,5.361938477E0,-4.682464600E1,5.281066895E0
9.973225724E1,5.212402344E0,-4.487457275E1,4.380798340E0
9.974223649E1,3.561401367E0,-4.727478027E1,7.080078125E0
9.975218522E1,4.162597656E0,-4.592437744E1,6.179809570E0
9.976219499E1,4.762268066E0,-4.667358398E1,7.679748535E0
9.977217424E1,4.312133789E0,-4.472351074E1,7.080078125E0
9.978215349E1,4.162597656E0,-4.712371826E1,6.480407715E0
9.979210222E1,4.611206055E0,-4.652404785E1,4.830932617E0
9.980208146E1,4.461669922E0,-4.637451172E1,6.930541992E0
9.981209123E1,5.662536621E0,-4.682464600E1,8.580017090E0
9.982207048E1,5.212402344E0,-4.487457275E1,6.480407715E0
9.983204972E1,4.611206055E0,-4.577484131E1,7.380676270E0
9.984202897E1,5.662536621E0,-4.577484131E1,6.330871582E0
9.985200822E1,6.112670898E0,-4.607391357E1,7.830810547E0
9.986198747E1,5.961608887E0,-4.637451172E1,7.679748535E0
9.987196672E1,6.712341309E0,-4.592437744E1,6.480407715E0
9.988194597E1,5.662536621E0,-4.682464600E1,6.330871582E0
9.989189470E1,5.212402344E0,-4.412384033E1,6.179809570E0
9.990193498E1,6.712341309E0,-4.787445068E1,3.630065918E0
9.991191423E1,7.612609863E0,-4.652404785E1,5.580139160E0
9.992189348E1,5.662536621E0,-4.427337646E1,5.281066895E0
9.993184221E1,6.712341309E0,-4.517364502E1,5.731201172E0
9.994185197E1,6.712341309E0,-4.562377930E1,5.130004883E0
9.995186174E1,5.961608887E0,-4.442443848E1,4.679870605E0
9.996187150E1,6.411743164E0,-4.607391357E1,6.030273438E0
9.997188127E1,7.162475586E0,-4.352416992E1,6.781005859E0
9.998189103E1,6.411743164E0,-4.577484131E1,6.330871582E0
9.999187028E1,7.911682129E0,-4.682464600E1,5.580139160E0
1.000019411E2,5.212402344E0,-4.487457275E1,7.231140137E0
1.000119203E2,5.511474609E0,-4.637451172E1,5.430603027E0
1.000218996E2,5.361938477E0,-4.427337646E1,6.030273438E0
1.000319093E2,5.361938477E0,-4.472351074E1,6.030273438E0
1.000419191E2,6.411743164E0,-4.547424316E1,6.030273438E0
1.000515932E2,6.262207031E0,-4.487457275E1,6.179809570E0
1.000615724E2,6.712341309E0,-4.412384033E1,5.430603027E0
1.000715212E2,7.011413574E0,-4.562377930E1,6.930541992E0
1.000815309E2,6.112670898E0,-4.472351074E1,4.830932617E0
1.000915102E2,7.162475586E0,-4.502410889E1,8.129882812E0
1.001014589E2,5.662536621E0,-4.472351074E1,6.781005859E0
1.001114687E2,6.411743164E0,-4.547424316E1,7.380676270E0
1.001214479E2,8.361816406E0,-4.502410889E1,6.330871582E0
1.001314272E2,6.262207031E0,-4.517364502E1,5.430603027E0
1.001414064E2,6.861877441E0,-4.577484131E1,6.330871582E0
1.001513857E2,6.112670898E0,-4.472351074E1,7.080078125E0
1.001613649E2,6.712341309E0,-4.487457275E1,5.731201172E0
1.001713442E2,6.861877441E0,-4.607391357E1,6.330871582E0
1.001813539E2,7.011413574E0,-4.412384033E1,6.480407715E0
1.001913332E2,5.361938477E0,-4.607391357E1,7.830810547E0
1.002013124E2,5.212402344E0,-4.562377930E1,8.731079102E0
1.002121156E2,7.911682129E0,-4.352416992E1,6.030273438E0
1.002213320E2,6.112670898E0,-4.727478027E1,7.380676270E0
1.002313112E2,5.511474609E0,-4.742431641E1,8.731079102E0
1.002413210E2,7.162475586E0,-4.502410889E1,7.380676270E0
1.002513307E2,6.411743164E0,-4.397430420E1,6.030273438E0
1.002613405E2,7.011413574E0,-4.412384033E1,8.430480957E0
1.002713197E2,7.762145996E0,-4.517364502E1,8.430480957E0
1.002813295E2,6.112670898E0,-4.427337646E1,7.830810547E0
1.002913393E2,7.011413574E0,-4.592437744E1,7.980346680E0
1.003013490E2,7.762145996E0,-4.592437744E1,7.679748535E0
1.003110536E2,6.262207031E0,-4.562377930E1,1.023101807E1
1.003210329E2,5.662536621E0,-4.727478027E1,9.629821777E0
1.003310121E2,5.212402344E0,-4.487457275E1,7.980346680E0
1.003409303E2,5.212402344E0,-4.487457275E1,9.030151367E0
1.003509706E2,5.662536621E0,-4.502410889E1,9.930419922E0
1.003609499E2,5.511474609E0,-4.592437744E1,9.480285645E0
1.003708986E2,7.011413574E0,-4.517364502E1,9.030151367E0
1.003809084E2,5.662536621E0,-4.502410889E1,9.330749512E0
1.003908876E2,7.162475586E0,-4.682464600E1,8.580017090E0
1.004008669E2,5.361938477E0,-4.427337646E1,9.930419922E0
1.004108461E2,5.511474609E0,-4.517364502E1,1.128082275E1
1.004208254E2,6.262207031E0,-4.487457275E1,1.023101807E1
1.004308046E2,4.611206055E0,-4.547424316E1,9.930419922E0
1.004407839E2,5.361938477E0,-4.502410889E1,1.112976074E1
1.004507631E2,5.961608887E0,-4.442443848E1,9.480285645E0
1.004607118E2,7.612609863E0,-4.577484131E1,1.038055420E1
1.004707521E2,5.361938477E0,-4.577484131E1,1.112976074E1
1.004807314E2,6.712341309E0,-4.637451172E1,1.128082275E1
1.004906801E2,7.612609863E0,-4.502410889E1,1.293029785E1
1.005006593E2,6.262207031E0,-4.442443848E1,1.098022461E1
1.005106386E2,6.112670898E0,-4.397430420E1,1.143035889E1
1.005206178E2,6.411743164E0,-4.472351074E1,9.930419922E0
1.005305971E2,6.112670898E0,-4.607391357E1,8.880615234E0
1.005405763E2,7.011413574E0,-4.337463379E1,1.157989502E1
1.005505556E2,8.511352539E0,-4.442443848E1,1.203002930E1
1.005605348E2,7.162475586E0,-4.577484131E1,9.330749512E0
1.005705141E2,8.361816406E0,-4.322357178E1,1.038055420E1
1.005804933E2,7.911682129E0,-4.427337646E1,1.068115234E1
1.005904726E2,5.662536621E0,-4.502410889E1,1.218109131E1
1.006004518E2,7.312011719E0,-4.562377930E1,1.098022461E1
1.006104311E2,6.411743164E0,-4.607391357E1,1.218109131E1
1.006204103E2,5.212402344E0,-4.562377930E1,1.203002930E1
1.006303896E2,6.112670898E0,-4.577484131E1,1.112976074E1
1.006403688E2,5.061340332E0,-4.502410889E1,1.038055420E1
1.006503481E2,6.861877441E0,-4.427337646E1,9.330749512E0
1.006603273E2,5.511474609E0,-4.592437744E1,1.023101807E1
1.006703066E2,5.511474609E0,-4.367370605E1,7.980346680E0
1.006802553E2,5.212402344E0,-4.742431641E1,7.980346680E0
1.006902651E2,5.212402344E0,-4.742431641E1,8.731079102E0
1.007002443E2,5.061340332E0,-4.427337646E1,8.580017090E0
1.007102236E2,5.662536621E0,-4.547424316E1,8.129882812E0
1.007202028E2,6.112670898E0,-4.397430420E1,7.830810547E0
1.007301821E2,6.112670898E0,-4.607391357E1,9.330749512E0
1.007401613E2,6.262207031E0,-4.562377930E1,8.731079102E0
1.007501711E2,6.411743164E0,-4.682464600E1,9.330749512E0
1.007601808E2,7.011413574E0,-4.442443848E1,7.980346680E0
1.007700990E2,6.712341309E0,-4.562377930E1,7.980346680E0
1.007800783E2,5.361938477E0,-4.472351074E1,7.380676270E0
1.007900575E2,4.461669922E0,-4.562377930E1,7.679748535E0
1.008000368E2,6.712341309E0,-4.442443848E1,8.731079102E0
1.008100160E2,6.712341309E0,-4.442443848E1,7.679748535E0
1.008199953E2,7.011413574E0,-4.592437744E1,7.231140137E0
1.008299745E2,5.662536621E0,-4.577484131E1,7.080078125E0
1.008399538E2,6.112670898E0,-4.577484131E1,7.380676270E0
1.008499635E2,7.762145996E0,-4.517364502E1,8.430480957E0
1.008599733E2,6.712341309E0,-4.592437744E1,8.430480957E0
1.008699831E2,6.112670898E0,-4.682464600E1,7.080078125E0
1.008799928E2,6.112670898E0,-4.607391357E1,7.380676270E0
1.008899721E2,6.861877441E0,-4.472351074E1,7.380676270E0
1.008999819E2,7.162475586E0,-4.577484131E1,7.380676270E0
1.009100221E2,6.262207031E0,-4.517364502E1,7.231140137E0
1.009200014E2,5.961608887E0,-4.637451172E1,6.930541992E0
1.009300112E2,5.961608887E0,-4.592437744E1,6.480407715E0
1.009400514E2,6.861877441E0,-4.607391357E1,6.330871582E0
1.009500002E2,6.861877441E0,-4.652404785E1,7.830810547E0
1.009600099E2,6.712341309E0,-4.412384033E1,6.480407715E0
1.009696535E2,7.162475586E0,-4.547424316E1,7.080078125E0
1.009796633E2,4.461669922E0,-4.592437744E1,6.179809570E0
1.009896425E2,4.611206055E0,-4.547424316E1,6.030273438E0
1.009996217E2,5.662536621E0,-4.547424316E1,6.781005859E0
1.010095705E2,4.762268066E0,-4.487457275E1,6.179809570E0
1.010195802E2,7.011413574E0,-4.517364502E1,6.480407715E0
1.010295595E2,5.061340332E0,-4.502410889E1,6.781005859E0
1.010395693E2,6.861877441E0,-4.577484131E1,6.030273438E0
1.010495180E2,7.162475586E0,-4.472351074E1,6.330871582E0
1.010594972E2,7.911682129E0,-4.502410889E1,5.580139160E0
1.010694765E2,7.762145996E0,-4.517364502E1,5.430603027E0
1.010794557E2,6.411743164E0,-4.502410889E1,6.330871582E0
1.010894655E2,7.162475586E0,-4.277343750E1,5.580139160E0
1.010994142E2,5.662536621E0,-4.502410889E1,5.580139160E0
1.011094240E2,5.961608887E0,-4.487457275E1,5.130004883E0
1.011194032E2,7.612609863E0,-4.502410889E1,4.830932617E0
1.011294130E2,6.712341309E0,-4.562377930E1,3.930664062E0
1.011394228E2,7.312011719E0,-4.487457275E1,4.679870605E0
1.011494325E2,5.511474609E0,-4.562377930E1,4.679870605E0
1.011594423E2,6.411743164E0,-4.427337646E1,4.530334473E0
1.011694216E2,7.162475586E0,-4.322357178E1,4.080200195E0
1.011794313E2,8.061218262E0,-4.562377930E1,5.130004883E0
1.011894411E2,5.361938477E0,-4.472351074E1,4.080200195E0
1.011994508E2,6.262207031E0,-4.592437744E1,4.380798340E0
1.012094606E2,7.762145996E0,-4.442443848E1,4.380798340E0
1.012191347E2,7.762145996E0,-4.442443848E1,4.380798340E0
1.012291445E2,6.262207031E0,-4.562377930E1,5.130004883E0
1.012390932E2,5.961608887E0,-4.562377930E1,6.179809570E0
1.012490724E2,7.162475586E0,-4.547424316E1,6.781005859E0
1.012590822E2,5.361938477E0,-4.502410889E1,3.480529785E0
1.012690614E2,6.112670898E0,-4.607391357E1,5.281066895E0
1.012790407E2,5.511474609E0,-4.562377930E1,4.679870605E0
1.012890199E2,5.961608887E0,-4.442443848E1,3.630065918E0
1.012989992E2,6.411743164E0,-4.577484131E1,4.530334473E0
1.013089784E2,7.011413574E0,-4.367370605E1,5.430603027E0
1.013189577E2,7.011413574E0,-4.562377930E1,5.130004883E0
1.013289675E2,8.811950684E0,-4.412384033E1,5.130004883E0
1.013389467E2,7.762145996E0,-4.412384033E1,5.731201172E0
1.013488954E2,7.162475586E0,-4.502410889E1,7.380676270E0
1.013588747E2,7.612609863E0,-4.472351074E1,6.330871582E0
1.013688234E2,6.861877441E0,-4.397430420E1,7.080078125E0
1.013788332E2,5.511474609E0,-4.562377930E1,6.179809570E0
1.013888124E2,8.811950684E0,-4.412384033E1,6.480407715E0
1.013987917E2,6.861877441E0,-4.607391357E1,5.281066895E0
1.014087709E2,7.312011719E0,-4.442443848E1,5.731201172E0
1.014187502E2,6.112670898E0,-4.502410889E1,5.281066895E0
1.014287294E2,6.712341309E0,-4.562377930E1,5.130004883E0
1.014387087E2,6.112670898E0,-4.547424316E1,6.330871582E0
1.014486879E2,7.011413574E0,-4.442443848E1,8.731079102E0
1.014586672E2,7.312011719E0,-4.487457275E1,3.930664062E0
1.014686464E2,6.861877441E0,-4.577484131E1,6.330871582E0
1.014786257E2,7.162475586E0,-4.502410889E1,7.380676270E0
1.014886049E2,6.712341309E0,-4.412384033E1,6.930541992E0
1.014985841E2,6.411743164E0,-4.502410889E1,7.380676270E0
1.015085634E2,6.712341309E0,-4.637451172E1,8.731079102E0
1.015185426E2,7.312011719E0,-4.637451172E1,6.930541992E0
1.015284914E2,7.011413574E0,-4.337463379E1,5.731201172E0
1.015390505E2,7.011413574E0,-4.517364502E1,6.930541992E0
1.015484804E2,6.861877441E0,-4.577484131E1,7.830810547E0
1.015584596E2,6.411743164E0,-4.472351074E1,7.830810547E0
1.015684389E2,7.162475586E0,-4.472351074E1,9.330749512E0
1.015784181E2,7.911682129E0,-4.502410889E1,8.129882812E0
1.015883974E2,7.011413574E0,-4.487457275E1,8.430480957E0
1.015983766E2,8.662414551E0,-4.502410889E1,8.129882812E0
1.016083559E2,7.312011719E0,-4.487457275E1,9.030151367E0
1.016183656E2,7.011413574E0,-4.487457275E1,7.231140137E0
1.016283449E2,7.312011719E0,-4.412384033E1,8.731079102E0
1.016382936E2,6.262207031E0,-4.442443848E1,7.980346680E0
1.016482424E2,5.662536621E0,-4.502410889E1,7.380676270E0
1.016582521E2,6.861877441E0,-4.547424316E1,1.188049316E1
1.016682924E2,6.861877441E0,-4.472351074E1,9.330749512E0
1.016782106E2,6.112670898E0,-4.577484131E1,8.129882812E0
1.016881899E2,6.411743164E0,-4.502410889E1,9.629821777E0
1.016981386E2,7.011413574E0,-4.637451172E1,8.731079102E0
1.017081484E2,7.011413574E0,-4.442443848E1,1.023101807E1
1.017181581E2,7.612609863E0,-4.577484131E1,9.629821777E0
1.017281374E2,4.762268066E0,-4.592437744E1,1.053009033E1
1.017380556E2,8.061218262E0,-4.367370605E1,7.980346680E0
1.017481264E2,7.011413574E0,-4.442443848E1,9.780883789E0
1.017580751E2,6.411743164E0,-4.502410889E1,8.580017090E0
1.017680544E2,6.411743164E0,-4.547424316E1,9.330749512E0
1.017781252E2,6.712341309E0,-4.517364502E1,8.430480957E0
1.017881044E2,5.662536621E0,-4.547424316E1,8.129882812E0
1.017980837E2,8.061218262E0,-4.487457275E1,9.480285645E0
1.018080934E2,7.312011719E0,-4.517364502E1,8.731079102E0
1.018181032E2,7.011413574E0,-4.487457275E1,8.430480957E0
1.018281130E2,5.961608887E0,-4.562377930E1,9.780883789E0
1.018380922E2,7.162475586E0,-4.577484131E1,1.068115234E1
1.018481020E2,7.612609863E0,-4.502410889E1,8.880615234E0
1.018581117E2,6.262207031E0,-4.412384033E1,8.731079102E0
1.018678163E2,7.612609863E0,-4.502410889E1,7.830810547E0
1.018777956E2,6.262207031E0,-4.517364502E1,8.430480957E0
1.018877443E2,7.762145996E0,-4.592437744E1,9.030151367E0
1.018977846E2,5.961608887E0,-4.517364502E1,7.980346680E0
1.019077638E2,8.061218262E0,-4.517364502E1,8.430480957E0
1.019177126E2,6.112670898E0,-4.502410889E1,7.830810547E0
1.019276918E2,5.961608887E0,-4.517364502E1,9.030151367E0
1.019376711E2,6.262207031E0,-4.487457275E1,6.930541992E0
1.019476503E2,7.162475586E0,-4.427337646E1,6.330871582E0
1.019576296E2,5.361938477E0,-4.472351074E1,9.330749512E0
1.019676088E2,6.712341309E0,-4.442443848E1,8.430480957E0
1.019775881E2,6.411743164E0,-4.502410889E1,7.830810547E0
1.019875673E2,6.411743164E0,-4.427337646E1,8.580017090E0
1.019975466E2,7.911682129E0,-4.577484131E1,6.030273438E0
1.020075258E2,7.762145996E0,-4.592437744E1,6.179809570E0
1.020175356E2,6.411743164E0,-4.427337646E1,7.080078125E0
1.020275148E2,7.762145996E0,-4.562377930E1,6.480407715E0
1.020375246E2,8.361816406E0,-4.502410889E1,6.030273438E0
1.020475343E2,7.162475586E0,-4.502410889E1,7.380676270E0
1.020575441E2,5.511474609E0,-4.562377930E1,7.231140137E0
1.020675539E2,6.112670898E0,-4.427337646E1,6.330871582E0
1.020775331E2,5.961608887E0,-4.442443848E1,5.130004883E0
1.020875429E2,5.361938477E0,-4.547424316E1,6.781005859E0
1.020975527E2,7.612609863E0,-4.607391357E1,7.080078125E0
1.021075624E2,6.861877441E0,-4.427337646E1,4.830932617E0
1.021175722E2,7.762145996E0,-4.487457275E1,6.179809570E0
1.021272463E2,8.061218262E0,-4.712371826E1,5.430603027E0
1.021372560E2,7.312011719E0,-4.517364502E1,5.130004883E0
1.021472353E2,6.861877441E0,-4.547424316E1,4.530334473E0
1.021572145E2,6.411743164E0,-4.607391357E1,6.330871582E0
1.021671938E2,6.861877441E0,-4.397430420E1,6.781005859E0
1.021771730E2,6.861877441E0,-4.547424316E1,5.580139160E0
1.021871828E2,4.762268066E0,-4.517364502E1,5.731201172E0
1.021971620E2,7.911682129E0,-4.607391357E1,4.830932617E0
1.022071108E2,7.011413574E0,-4.487457275E1,5.430603027E0
1.022170900E2,6.712341309E0,-4.442443848E1,4.679870605E0
1.022270693E2,6.112670898E0,-4.427337646E1,6.330871582E0
1.022370485E2,8.361816406E0,-4.427337646E1,4.080200195E0
1.022470278E2,6.861877441E0,-4.427337646E1,5.281066895E0
1.022570070E2,7.162475586E0,-4.397430420E1,4.530334473E0
1.022669862E2,8.361816406E0,-4.322357178E1,5.580139160E0
1.022769655E2,7.612609863E0,-4.472351074E1,6.030273438E0
1.022869447E2,7.911682129E0,-4.397430420E1,4.530334473E0
1.022969240E2,7.612609863E0,-4.352416992E1,4.530334473E0
1.023069032E2,8.061218262E0,-4.412384033E1,4.679870605E0
1.023168825E2,7.312011719E0,-4.592437744E1,4.380798340E0
1.023268617E2,7.911682129E0,-4.397430420E1,5.281066895E0
1.023368715E2,8.511352539E0,-4.517364502E1,4.679870605E0
1.023468202E2,6.262207031E0,-4.367370605E1,3.930664062E0
1.023567690E2,7.312011719E0,-4.412384033E1,2.580261230E0
1.023667787E2,8.662414551E0,-4.502410889E1,2.729797363E0
1.023767580E2,7.011413574E0,-4.367370605E1,3.930664062E0
1.023867372E2,7.911682129E0,-4.502410889E1,3.030395508E0
1.023967165E2,8.511352539E0,-4.487457275E1,3.179931641E0
1.024066957E2,7.011413574E0,-4.517364502E1,3.179931641E0
1.024166750E2,7.762145996E0,-4.487457275E1,2.580261230E0
1.024266542E2,7.162475586E0,-4.322357178E1,4.080200195E0
1.024366335E2,8.061218262E0,-4.412384033E1,3.179931641E0
1.024465822E2,7.911682129E0,-4.427337646E1,4.530334473E0
1.024565920E2,7.011413574E0,-4.307403564E1,3.930664062E0
1.024665712E2,7.762145996E0,-4.367370605E1,2.880859375E0
1.024765810E2,8.361816406E0,-4.607391357E1,3.781127930E0
1.024865602E2,8.061218262E0,-4.487457275E1,2.880859375E0
1.024965090E2,6.112670898E0,-4.352416992E1,1.980590820E0
1.025064882E2,6.262207031E0,-4.517364502E1,3.630065918E0
1.025164980E2,7.162475586E0,-4.577484131E1,3.030395508E0
1.025264162E2,6.712341309E0,-4.562377930E1,3.179931641E0
1.025364259E2,8.061218262E0,-4.412384033E1,4.380798340E0
1.025464357E2,8.511352539E0,-4.337463379E1,2.880859375E0
1.025563844E2,6.712341309E0,-4.412384033E1,2.880859375E0
1.025663637E2,1.046142578E1,-4.397430420E1,3.480529785E0
1.025763429E2,8.811950684E0,-4.262390137E1,2.580261230E0
1.025863222E2,8.961486816E0,-4.352416992E1,9.307861328E-1
1.025963014E2,9.411621094E0,-4.427337646E1,1.229858398E0
1.026063112E2,7.911682129E0,-4.397430420E1,1.980590820E0
1.026162599E2,8.811950684E0,-4.442443848E1,2.880859375E0
1.026262392E2,8.811950684E0,-4.337463379E1,1.831054688E0
1.026362184E2,7.612609863E0,-4.547424316E1,2.729797363E0
1.026461977E2,8.961486816E0,-4.577484131E1,4.080200195E0
1.026561769E2,9.411621094E0,-4.277343750E1,2.281188965E0
1.026661867E2,7.612609863E0,-4.427337646E1,3.030395508E0
1.026761965E2,6.712341309E0,-4.262390137E1,3.630065918E0
1.026862062E2,9.262084961E0,-4.412384033E1,3.630065918E0
1.026961855E2,7.162475586E0,-4.502410889E1,3.480529785E0
1.027061952E2,7.612609863E0,-4.472351074E1,4.530334473E0
1.027162050E2,8.061218262E0,-4.262390137E1,3.630065918E0
1.027262148E2,7.911682129E0,-4.427337646E1,2.281188965E0
1.027362245E2,6.861877441E0,-4.472351074E1,2.729797363E0
1.027462038E2,8.361816406E0,-4.352416992E1,2.729797363E0
1.027562441E2,1.016235352E1,-4.472351074E1,3.030395508E0
1.027662538E2,7.762145996E0,-4.262390137E1,2.580261230E0
1.027758974E2,7.911682129E0,-4.502410889E1,4.080200195E0
1.027859071E2,7.312011719E0,-4.487457275E1,4.679870605E0
1.027958864E2,8.811950684E0,-4.442443848E1,3.930664062E0
1.028058656E2,8.662414551E0,-4.547424316E1,4.830932617E0
1.028158449E2,8.961486816E0,-4.352416992E1,4.830932617E0
1.028258241E2,1.001129150E1,-4.517364502E1,3.630065918E0
1.028357729E2,8.061218262E0,-4.367370605E1,4.679870605E0
1.028457826E2,8.961486816E0,-4.277343750E1,4.530334473E0
1.028557619E2,8.961486816E0,-4.397430420E1,4.830932617E0
1.028657411E2,8.511352539E0,-4.367370605E1,4.380798340E0
1.028757204E2,7.612609863E0,-4.397430420E1,4.830932617E0
1.028856996E2,1.001129150E1,-4.442443848E1,2.880859375E0
1.028956789E2,1.031188965E1,-4.487457275E1,5.430603027E0
1.029056581E2,7.911682129E0,-4.502410889E1,6.030273438E0
1.029156374E2,7.911682129E0,-4.397430420E1,6.781005859E0
1.029256166E2,1.001129150E1,-4.367370605E1,5.731201172E0
1.029356264E2,6.411743164E0,-4.427337646E1,6.330871582E0
1.029456362E2,6.712341309E0,-4.487457275E1,7.231140137E0
1.029556459E2,8.662414551E0,-4.427337646E1,6.781005859E0
1.029656252E2,8.061218262E0,-4.367370605E1,5.731201172E0
1.029756654E2,8.361816406E0,-4.472351074E1,4.830932617E0
1.029856447E2,7.911682129E0,-4.397430420E1,7.080078125E0
1.029956545E2,7.911682129E0,-4.397430420E1,6.330871582E0
1.030056642E2,8.061218262E0,-4.517364502E1,7.980346680E0
1.030156435E2,7.911682129E0,-4.397430420E1,8.580017090E0
1.030256838E2,8.361816406E0,-4.397430420E1,8.580017090E0
1.030356630E2,7.911682129E0,-4.652404785E1,7.830810547E0
1.030453981E2,7.612609863E0,-4.652404785E1,7.080078125E0
1.030553774E2,8.662414551E0,-4.502410889E1,8.880615234E0
1.030653261E2,7.911682129E0,-4.502410889E1,6.781005859E0
1.030753053E2,7.011413574E0,-4.487457275E1,6.930541992E0
1.030852846E2,6.112670898E0,-4.547424316E1,6.781005859E0
1.030952638E2,7.612609863E0,-4.502410889E1,6.781005859E0
1.031052431E2,7.011413574E0,-4.712371826E1,7.679748535E0
1.031152223E2,7.612609863E0,-4.427337646E1,6.781005859E0
1.031251711E2,5.361938477E0,-4.472351074E1,7.830810547E0
1.031351808E2,6.112670898E0,-4.427337646E1,7.380676270E0
1.031451601E2,6.262207031E0,-4.637451172E1,6.930541992E0
1.031551393E2,7.612609863E0,-4.607391357E1,7.830810547E0
1.031651186E2,6.712341309E0,-4.487457275E1,7.231140137E0
1.031750978E2,7.612609863E0,-4.607391357E1,9.330749512E0
